Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Priority,Strip,Prepend
55793635,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55183521,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55182106,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55183559,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55183579,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55183502,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55183559,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55183579,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55183522,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55183521,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55183502,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55383255,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55643695,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55643695,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55443449,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55173814,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55653205,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55883624,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55413678,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55413177,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55413678,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753496,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753246,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55983454,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55873838,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55873211,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55873211,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55843533,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55273730,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55273735,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55983484,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55873868,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55913689,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55813744,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
