Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment
55449147,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449153,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449155,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449163,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449165,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449173,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449175,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449180,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449182,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449184,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449189,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449700,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449707,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449709,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449714,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449716,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449718,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449723,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449725,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449732,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449734,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449741,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449743,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449748,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449750,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449757,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449759,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449766,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449768,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449773,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449775,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449805,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449807,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449814,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449816,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449821,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449823,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449830,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449832,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449839,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449841,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449846,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449848,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449855,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449857,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449864,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449866,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449871,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449873,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449880,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449882,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449889,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449891,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449896,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449898,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449905,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449907,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449914,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449916,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449921,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449923,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449930,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449932,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449939,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449941,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449946,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449948,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449950,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449955,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449957,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449964,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449966,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449971,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449973,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449975,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449980,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449982,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449989,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449991,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449996,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449998,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449116,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449118,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449126,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449128,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449136,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449138,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449144,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449146,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449154,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449156,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449164,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449166,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449172,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449174,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449181,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449183,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449190,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449701,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449706,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449708,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449715,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449717,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449724,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449726,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449731,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449733,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449740,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449742,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449749,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449751,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449756,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449758,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449765,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449767,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449774,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449776,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449804,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449806,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449813,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449815,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449822,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449824,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449829,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449831,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449833,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449838,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449840,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449847,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449849,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449854,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449856,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449858,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449863,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449865,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449872,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449874,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449881,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449883,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449888,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449890,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449897,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449899,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449906,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449908,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449913,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449915,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449922,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449924,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449931,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449933,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449938,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449940,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449947,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449949,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449956,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449958,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449963,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449965,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449972,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449974,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449981,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449983,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449988,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449990,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449997,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449999,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448401,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448403,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448412,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448419,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448422,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448427,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448429,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448437,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448439,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448447,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448449,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448455,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448457,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448801,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448803,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448810,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448812,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448817,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448819,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448826,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448828,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448835,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448837,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448842,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448844,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448851,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448853,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448860,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448862,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448867,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449100,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449107,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449109,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449117,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448442,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448443,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448444,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448445,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448459,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448461,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448462,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448464,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448813,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448814,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448815,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448816,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448830,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448831,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448832,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448833,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448846,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448405,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448406,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448407,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448408,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448423,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448424,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448425,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448426,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448441,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55446,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55447,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55448,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55449,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55457,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55456,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458406,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458408,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458413,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458415,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458423,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458425,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458433,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458435,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458803,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458805,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458812,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458814,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458821,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458823,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458828,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458830,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458832,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458837,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458839,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459101,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459103,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459108,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459111,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459113,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459118,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459121,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459128,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459131,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459136,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459138,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459141,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459146,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459148,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459156,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459158,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459806,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459808,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459813,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459815,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459822,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459824,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459831,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459833,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459838,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459840,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459847,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459849,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459856,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459858,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459900,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459902,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459909,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459911,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459918,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459920,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459925,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459927,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459934,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459936,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459943,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459945,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459950,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459952,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459959,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459961,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459968,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459970,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459975,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459977,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459984,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459986,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459993,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459995,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459857,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459901,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459903,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459908,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459910,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459912,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459917,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459919,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459926,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459928,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459933,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459935,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459937,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459942,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459944,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459951,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459953,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459960,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459962,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459967,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459969,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459976,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459978,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459985,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459987,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459992,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459994,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55457400,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458405,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458407,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458414,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458416,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458424,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458426,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458432,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458434,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458804,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458806,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458813,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458815,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458820,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458822,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458829,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458831,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458838,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458840,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459100,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459102,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459109,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459112,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459119,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459122,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459127,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459129,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459137,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459139,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459147,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459149,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459155,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459157,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459805,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459807,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459814,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459816,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459821,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459823,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459830,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459832,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459839,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459841,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459846,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459848,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459850,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55459855,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458401,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458402,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458403,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458404,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458417,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458418,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458419,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458421,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458422,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458436,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458800,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458801,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458802,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458816,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458817,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458818,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
55458819,Demais Destinos Do Brasil - Móvel,0,4,0.69,30,6
