Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Priority,Strip,Prepend
55323693,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55324103,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323052,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323051,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323700,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55324104,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55322041,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55322151,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323051,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323052,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323203,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323400,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323540,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323362,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323377,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55324101,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55324103,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323332,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323333,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883574,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55884105,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55884105,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883532,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753258,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55183655,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55823541,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55433593,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55443275,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55443275,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55443284,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913325,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913326,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913754,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913322,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55912151,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913753,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913017,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55913733,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843259,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55973321,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733655,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55142161,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143662,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143663,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143662,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753684,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55743662,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773677,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353624,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55533238,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55743662,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733521,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55423614,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55493649,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55142300,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143604,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143641,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55142162,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143641,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143642,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55143604,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55493649,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55893423,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383824,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55743527,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773450,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55633549,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55853327,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55823258,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55833297,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733674,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55833444,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55833298,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55813758,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55222789,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55833376,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55833346,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55823291,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55823391,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55273776,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55273756,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55273363,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55273756,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55222774,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55823272,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55833358,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843426,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55873967,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843230,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55333241,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55133854,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55133879,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55873798,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55653366,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55653361,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55653347,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55153554,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55153564,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55813752,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773436,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55533264,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55993427,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55993643,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55333262,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55813749,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773438,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663407,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663389,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663405,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663402,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663401,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663904,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663703,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55662123,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663405,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663407,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663446,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55663401,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843288,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553616,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753449,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55433537,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55433537,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55893550,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55863363,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55743654,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55633494,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55513628,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55633499,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242447,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242430,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243211,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242420,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242401,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242445,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242444,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242443,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242442,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242445,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243201,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243211,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243022,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242443,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242021,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553879,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553419,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553879,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553419,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55813729,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55514129,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55513894,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55513482,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843226,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55543613,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733202,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55273250,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733256,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55813576,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883659,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55413482,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753477,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55153578,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55153577,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55153578,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733257,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793729,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793262,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313809,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55543369,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55543369,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243371,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733258,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55353281,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55823296,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55463573,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55463526,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55863369,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55333251,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55313877,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243071,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243073,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243324,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243028,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243322,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243323,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243401,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243402,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243029,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243072,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243325,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242106,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243323,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243320,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243073,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243071,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243324,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243322,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243326,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243325,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55243072,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55242106,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733277,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55743639,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773405,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55853367,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473385,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473125,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473446,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473456,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473446,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473456,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55473457,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55423445,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55984400,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55543356,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55743677,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55413873,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55823641,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55993632,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55853331,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55923546,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55943364,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55623451,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55933603,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883585,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883635,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773614,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773613,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55933517,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773216,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773612,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773611,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843521,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55772103,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773162,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753289,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55823552,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55772103,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773021,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773612,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773614,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55772021,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55893579,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753667,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55983349,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55983349,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383813,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383822,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883544,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383628,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383846,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383622,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55813675,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55433411,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883538,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55743604,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883626,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55333738,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55812132,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55173323,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173324,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173325,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55172041,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173043,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173398,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173399,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173199,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173321,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173312,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173322,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.1113,30,6,,55,8012
55173328,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173325,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173323,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173322,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173321,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173105,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173326,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173324,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173399,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173398,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55173329,Demais Capitais Estaduais - Fixo,0,4,0.1113,30,6,,55,8012
55793541,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55793539,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55893534,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883526,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773409,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55163943,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55163493,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843324,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55863340,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55163943,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55163493,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55162136,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55883554,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55893443,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55873968,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55923293,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55973385,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843437,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843229,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55863284,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55983479,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55993574,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733249,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55553895,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55543447,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55423259,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55773671,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55743683,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55993636,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55513835,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753298,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383744,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55383238,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753608,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55753439,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55733676,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55633376,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55633376,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55543384,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55543384,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55843691,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323359,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55323351,Demais Cidades do Brasil - Fixo,0,4,0.1113,30,6,,55,8012
55114247,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55112869,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55113368,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55113579,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114168,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114706,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114166,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
5511419,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55113431,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55113513,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
551141,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
55114163,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.0409,30,6,,5511,8
