Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Precedence,Strip,Prepend
55673045,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673047,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673205,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673207,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673222,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673301,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673303,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673313,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673315,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673321,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673323,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673341,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673344,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673352,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673355,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673362,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673366,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673373,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673385,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673387,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673397,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673532,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673711,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673752,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674001,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674003,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674042,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674063,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673014,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673015,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673022,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673023,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673056,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673201,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673202,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673203,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673253,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673262,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673265,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673266,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673316,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673317,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673318,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673320,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673346,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673347,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673348,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673349,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673388,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673389,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673391,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673393,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673901,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674141,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674911,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55672106,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55672107,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55672109,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55672525,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673029,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673041,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673042,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673043,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673208,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673211,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673212,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673213,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673304,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673305,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673306,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673309,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673311,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673325,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673326,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673327,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673329,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673356,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673357,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673358,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673361,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673380,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673381,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673382,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673383,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673534,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673535,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55673536,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674004,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674007,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674009,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55674020,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55893476,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413050,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413130,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413140,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413392,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413555,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413648,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413649,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55414118,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55414119,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413054,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413136,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413391,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413393,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413032,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413291,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413292,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413292,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413291,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413399,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55414127,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55414119,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413392,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413555,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55414118,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413393,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413391,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413032,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55863246,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55623345,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55623345,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55114812,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.09,30,6,,5511,
55114893,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.09,30,6,,5511,
55114039,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,5511,
55114038,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,5511,
55114884,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,5511,
55114039,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.09,30,6,,5511,
55413677,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55414124,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413166,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413677,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55863312,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
5586252,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443529,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443525,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443523,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443017,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443518,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443599,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443524,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443904,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443016,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443478,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443016,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443519,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443524,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443810,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443202,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443518,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443523,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443017,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443065,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443068,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443144,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443201,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443525,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443529,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443572,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443599,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55973297,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55693239,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55653349,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55653382,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55653382,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55653904,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55653397,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55843432,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55873969,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55743669,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55473151,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55873925,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55663909,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55733671,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55663419,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55663399,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55833651,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55663419,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55373426,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55373426,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55373459,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55623439,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55943318,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55623451,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55543326,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55543326,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55653387,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55653387,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55123669,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55123669,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.09,30,6,,55,085
55123673,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.09,30,6,,55,085
55123668,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.09,30,6,,55,085
55122144,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.09,30,6,,55,085
55123668,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55123664,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55123663,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
55123662,Demais Capitais Estaduais - Fixo,0,4,0.09,30,6,,55,085
552200,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552205,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552207,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552214,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552216,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552222,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552217,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552229,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552231,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552234,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552238,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552245,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552250,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552252,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552254,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552259,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552232,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552246,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552247,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552248,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552249,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552226,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552225,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552239,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552243,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552244,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552251,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552253,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552228,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552230,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552233,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552235,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552201,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552202,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552203,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552204,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552218,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552219,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552220,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552221,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552223,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552224,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552206,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552208,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552213,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552215,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552240,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55224141,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552241,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552242,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552255,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552256,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552257,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552258,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552209,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552210,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552211,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552212,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552227,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552236,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
552237,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222775,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223033,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223095,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223234,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55224004,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55224009,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222722,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222723,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222724,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222734,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222735,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222736,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222737,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222030,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222101,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222725,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222739,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222726,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222732,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55222738,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223004,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223013,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223025,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223031,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223026,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223028,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223029,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223030,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223112,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223211,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223212,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223213,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223722,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55224001,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55224002,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223003,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223012,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223015,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223032,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223052,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223094,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223097,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223233,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55224007,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55224020,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223054,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223055,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223056,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55223089,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55224141,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55213650,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55213676,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55213654,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55213655,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55353853,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55633484,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55633484,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55953543,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493541,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493742,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493544,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493090,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493544,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493541,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143476,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55623351,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55753664,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55863367,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813652,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55623379,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55353865,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313892,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813712,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55853351,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55943392,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55873937,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513762,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55753436,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55773616,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55773694,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55383561,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55383233,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55663577,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55383612,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55823429,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55823425,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55833683,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55823546,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55133851,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55133852,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55133853,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55823646,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55773687,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55343266,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55663478,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55663478,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55743656,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55973295,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55993637,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55123151,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
