Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment
55222107,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55223191,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55493232,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55493232,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55373333,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55643657,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55643657,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55323292,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55423247,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55833559,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55993607,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55333334,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55493424,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55843253,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55993646,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55693528,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55943358,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55883437,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55893562,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55543237,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55623037,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55493424,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55543237,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55333416,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55323723,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55773481,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55773217,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55773481,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55633604,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55353563,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55773461,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55383746,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55983652,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55983652,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55373244,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55333412,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55643608,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55643608,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55313873,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55313833,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55663538,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55323743,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55333354,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55223832,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55223831,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55223833,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55223831,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55283562,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55282141,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55493363,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55493363,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55333284,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55223844,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55333313,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55463548,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55463548,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55633483,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55943341,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55633483,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55323342,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55353527,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55114012,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114891,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114012,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55753699,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55993623,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55873948,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55883665,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55513634,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55993645,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55453312,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55513534,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55513634,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55553528,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55353461,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55493277,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55493277,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55543887,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55513766,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55513766,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55773673,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55353841,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55212641,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55433442,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55833448,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55843291,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55433442,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55153533,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55343815,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55463234,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55463234,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55983406,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55473369,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55473393,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55473393,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55833558,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55793641,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55383626,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55753658,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55953552,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55313576,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55893581,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55883449,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55623916,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55623334,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55383505,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55383675,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55793345,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55753330,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55873888,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55853365,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55843353,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55813737,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55913803,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55913493,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55673255,Cidades Importantes do Brasil - Fixo,0,4,0.28,30,6
55673255,Cidades Importantes do Brasil - Fixo,0,4,0.28,30,6
55383625,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55833490,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55623393,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55793338,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55833285,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55823297,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55833391,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55513614,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55673281,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55413879,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55513789,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55513789,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55863257,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55863257,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55793645,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55793761,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55773645,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55183367,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55143295,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55143293,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55142330,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55923512,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55313863,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55873953,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55833360,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55162146,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55163266,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55163266,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55163276,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55793363,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55793265,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55353445,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55413554,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55143267,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55983684,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55433452,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55433452,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55553356,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55553356,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55173346,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55173579,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55353741,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55353195,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55513841,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55143361,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143362,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143363,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143364,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143881,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143882,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143889,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55144102,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143112,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143353,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143815,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143880,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143211,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143354,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143814,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143819,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55142323,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55143811,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55144102,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143112,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143882,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143819,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143211,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143889,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143881,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143815,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143814,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143813,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55143811,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55773678,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55473359,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55443283,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55213634,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55473156,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55483658,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55483651,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55483658,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55273762,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55473547,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55473547,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55243363,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55553559,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55553559,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55913425,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55114603,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114539,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114481,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114882,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114035,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114033,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114888,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114034,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114032,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55112277,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114892,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55112454,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55112473,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55112474,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55112417,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55112419,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55113403,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114068,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114074,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114603,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55112277,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55112418,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55113404,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114065,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114073,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55113404,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55113403,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114031,Demais Capitais Estaduais - Fixo,0,4,0.19,30,6
55114032,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114033,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114034,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114035,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55114892,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.19,30,6
55453245,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55453245,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55443540,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55823280,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55323534,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55933514,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55663458,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55673546,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55673546,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55383562,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55443654,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55443654,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
5563461,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55633461,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55633461,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55683904,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55683902,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55683546,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55863274,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
55773498,Demais Cidades do Brasil - Fixo,0,4,0.33,30,6
556120,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556125,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556127,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556129,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556134,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556136,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556140,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556142,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556147,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556149,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556151,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556156,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556158,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556121,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556122,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556123,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556124,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613705,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613704,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556137,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556126,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556128,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556135,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613706,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556139,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556141,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556148,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556150,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556157,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556159,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556138,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556152,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556153,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556154,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556155,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556130,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556131,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556132,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556133,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556143,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556144,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556145,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
556146,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612029,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612030,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612031,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612032,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612108,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612109,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612141,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612191,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612325,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612326,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612327,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612328,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612411,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613010,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613030,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613031,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613032,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613033,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613048,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613049,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613051,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612016,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612020,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612025,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612027,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612034,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612038,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612105,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612107,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612192,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612194,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612312,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612324,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612525,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612880,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613004,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613027,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613029,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613034,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613036,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613044,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55613046,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612015,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612017,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612026,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612028,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612033,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612035,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612104,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612106,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612193,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612195,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612255,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
55612323,Rio de Janeiro - Belo Horizonte - Curitiba e Brasília - Fixo,0,4,0.16,30,6
